outcome,area,country,source_country_name,region,year,observed,expected_median,expected_lower,expected_upper,model_source,excess_median,excess_lower,excess_upper,signed_deviation,observed_expected_ratio,log_observed_expected_ratio
mmr,36,China,China,Western Pacific Region,2020,19.82,19.9474021361,17.814743105,21.6077256897,ensemble_top4,0,0,2.00525689501,-0.1274021361,0.99361309632,-0.006407387213
mmr,36,China,China,Western Pacific Region,2021,20.93,18.8522034939,16.6980072421,20.6646070807,ensemble_top4,2.07779650606,0.265392919315,4.23199275788,2.07779650606,1.11021504763,0.104553733165
mmr,36,China,China,Western Pacific Region,2022,18.3,17.8585868182,15.6155643879,19.6831238399,ensemble_top4,0.441413181825,0,2.68443561211,0.441413181825,1.02471713951,0.0244166130518
mmr,36,China,China,Western Pacific Region,2023,16.25,16.8714345009,14.6343352111,18.8155734196,ensemble_top4,0,0,1.61566478891,-0.621434500883,0.963166469286,-0.0375290168217
mmr,37,Colombia,Colombia,Region of the Americas,2020,93.68,65.2058187764,63.0294533796,67.773349595,ensemble_top4,28.4741812236,25.906650405,30.6505466204,28.4741812236,1.43668159925,0.362336009301
mmr,37,Colombia,Colombia,Region of the Americas,2021,146.7,64.3760449715,61.6749421233,67.2756254823,ensemble_top4,82.3239550285,79.4243745177,85.0250578767,82.3239550285,2.27879796072,0.82364809373
mmr,37,Colombia,Colombia,Region of the Americas,2022,74.34,63.5705417633,60.137970429,66.8888662154,ensemble_top4,10.7694582367,7.45113378462,14.202029571,10.7694582367,1.16940957145,0.156498981646
mmr,37,Colombia,Colombia,Region of the Americas,2023,59.38,62.9409405618,58.6266977383,66.5113225311,ensemble_top4,0,0,0.75330226169,-3.56094056183,0.94342409678,-0.058239365974
mmr,38,Comoros,Comoros,African Region,2020,198.5,190.447761093,182.238612182,198.710078111,ensemble_top4,8.05223890716,0,16.2613878184,8.05223890716,1.04228056482,0.0414111631508
mmr,38,Comoros,Comoros,African Region,2021,214.8,182.098334593,173.689189287,190.65111805,ensemble_top4,32.7016654071,24.14888195,41.1108107129,32.7016654071,1.17958245187,0.165160521506
mmr,38,Comoros,Comoros,African Region,2022,186.2,174.04817943,165.572686791,182.34504893,ensemble_top4,12.1518205701,3.85495106978,20.6273132089,12.1518205701,1.06981871692,0.0674892106807
mmr,38,Comoros,Comoros,African Region,2023,178.9,166.175520549,157.355763888,174.911383623,ensemble_top4,12.7244794508,3.98861637705,21.544236112,12.7244794508,1.0765725265,0.0737824080556
mmr,39,Congo,Congo,African Region,2020,247.2,244.353336516,199.365545656,293.063520234,ensemble_top4,2.84666348418,0,47.8344543442,2.84666348418,1.01164978357,0.011582447302
mmr,39,Congo,Congo,African Region,2021,301.4,235.996533976,189.623804198,284.954487175,ensemble_top4,65.4034660236,16.4455128249,111.776195802,65.4034660236,1.2771374008,0.244621167815
mmr,39,Congo,Congo,African Region,2022,240.8,226.917746057,180.591504336,274.376472234,ensemble_top4,13.8822539426,0,60.2084956643,13.8822539426,1.0611774715,0.0593791137886
mmr,39,Congo,Congo,African Region,2023,241.1,217.988849921,172.52029249,267.175891771,ensemble_top4,23.1111500789,0,68.5797075097,23.1111500789,1.10601987252,0.100767870857
mmr,40,Cook Islands,Cook Islands,Western Pacific Region,2020,0.14,0.165166172811,0.0881698650572,0.254980553549,ensemble_top4,0,0,0.0518301349428,-0.0251661728108,0.847631192377,-0.165309652443
mmr,40,Cook Islands,Cook Islands,Western Pacific Region,2021,0.12,0.165855672811,0.0872768699827,0.260315279957,ensemble_top4,0,0,0.0327231300173,-0.045855672811,0.723520624687,-0.323626226494
mmr,40,Cook Islands,Cook Islands,Western Pacific Region,2022,0.33,0.163126961899,0.0854985080955,0.260034703051,ensemble_top4,0.166873038101,0.0699652969494,0.244501491905,0.166873038101,2.02296417563,0.70456384949
mmr,40,Cook Islands,Cook Islands,Western Pacific Region,2023,0.11,0.162225205614,0.0851035439502,0.261146222012,ensemble_top4,0,0,0.0248964560498,-0.0522252056138,0.678069721557,-0.388505162174
mmr,41,Costa Rica,Costa Rica,Region of the Americas,2020,34.09,26.3365449718,23.0979030934,29.6839323035,ensemble_top4,7.75345502822,4.40606769649,10.9920969066,7.75345502822,1.29439909588,0.258046568834
mmr,41,Costa Rica,Costa Rica,Region of the Americas,2021,43.95,26.0725000996,22.693515323,29.7010839171,ensemble_top4,17.8774999004,14.2489160829,21.256484677,17.8774999004,1.68568414353,0.522171501299
mmr,41,Costa Rica,Costa Rica,Region of the Americas,2022,27.42,25.7330724357,22.102547603,30.0340597882,ensemble_top4,1.68692756425,0,5.31745239699,1.68692756425,1.06555484459,0.0634956443301
mmr,41,Costa Rica,Costa Rica,Region of the Americas,2023,24.12,25.3667789893,21.5743046224,30.1725315465,ensemble_top4,0,0,2.54569537756,-1.24677898934,0.950849928961,-0.0503990322944
mmr,42,Cote d'Ivoire,Cote d'Ivoire,African Region,2020,447.3,434.737847767,408.535495841,468.208305541,ensemble_top4,12.5621522332,0,38.7645041589,12.5621522332,1.02889592498,0.0284863098279
mmr,42,Cote d'Ivoire,Cote d'Ivoire,African Region,2021,459,430.070317128,404.460325926,464.816214188,ensemble_top4,28.9296828716,0,54.539674074,28.9296828716,1.06726733215,0.0651014865367
mmr,42,Cote d'Ivoire,Cote d'Ivoire,African Region,2022,409.3,426.492736691,401.107522718,459.7816518,ensemble_top4,0,0,8.19247728246,-17.1927366911,0.959688090296,-0.0411469532558
mmr,42,Cote d'Ivoire,Cote d'Ivoire,African Region,2023,359,423.860959999,396.989167079,457.315298951,ensemble_top4,0,0,0,-64.8609599988,0.846975857368,-0.166083088434
mmr,43,Croatia,Croatia,European Region,2020,5.2,3.02534566163,2.70151698383,3.34087449478,ranked_top1_fallback,2.17465433837,1.85912550522,2.49848301617,2.17465433837,1.71881185874,0.541633272325
mmr,43,Croatia,Croatia,European Region,2021,12.32,2.84337224988,2.52309298105,3.17223880432,ranked_top1_fallback,9.47662775012,9.14776119568,9.79690701895,9.47662775012,4.33288325175,1.46623319842
mmr,43,Croatia,Croatia,European Region,2022,5.54,2.66693508784,2.33649316841,3.00191252886,ranked_top1_fallback,2.87306491216,2.53808747114,3.20350683159,2.87306491216,2.07729090418,0.731064594873
mmr,43,Croatia,Croatia,European Region,2023,3.05,2.50184200989,2.19055130128,2.83568999969,ranked_top1_fallback,0.548157990113,0.214310000305,0.859448698723,0.548157990113,1.219101761,0.198114326097
mmr,44,Cuba,Cuba,Region of the Americas,2020,39.95,38.5230582789,37.3214162215,40.6531773898,ensemble_top4,1.42694172114,0,2.62858377845,1.42694172114,1.03704123673,0.0363716938632
mmr,44,Cuba,Cuba,Region of the Americas,2021,171.7,37.9953495638,36.8073052606,40.3386953643,ensemble_top4,133.704650436,131.361304636,134.892694739,133.704650436,4.51897408423,1.50828499557
mmr,44,Cuba,Cuba,Region of the Americas,2022,40.95,37.5004419653,36.2947739061,39.971880766,ensemble_top4,3.44955803472,0.97811923402,4.65522609392,3.44955803472,1.09198713012,0.0879990916514
mmr,44,Cuba,Cuba,Region of the Americas,2023,34.79,36.9708342608,35.7293361689,39.5573655735,ensemble_top4,0,0,0,-2.18083426084,0.941012035448,-0.0607993494169
mmr,45,Cyprus,Cyprus,European Region,2020,86.96,13.6952753919,13.00671123,20.1077427458,ensemble_top4,73.2647246081,66.8522572542,73.95328877,73.2647246081,6.34963500271,1.84839733137
mmr,45,Cyprus,Cyprus,European Region,2021,97.68,14.1638108828,13.2303709464,20.5919963969,ensemble_top4,83.5161891172,77.0880036031,84.4496290536,83.5161891172,6.89644904244,1.93100664761
mmr,45,Cyprus,Cyprus,European Region,2022,53,14.5400599816,13.2713153417,21.0215351723,ensemble_top4,38.4599400184,31.9784648277,39.7286846583,38.4599400184,3.64510188178,1.29338431618
mmr,45,Cyprus,Cyprus,European Region,2023,13.62,14.8111053209,13.1692320879,21.3687497897,ensemble_top4,0,0,0.450767912056,-1.19110532091,0.919580254471,-0.0838379581904
mmr,46,Czechia,Czechia,European Region,2020,3.24,2.88052616674,2.3592606743,3.24992654768,ensemble_top4,0.359473833264,0,0.880739325698,0.359473833264,1.12479450366,0.11760035556
mmr,46,Czechia,Czechia,European Region,2021,4.39,2.8520319217,2.25437798184,3.27522678635,ensemble_top4,1.5379680783,1.11477321365,2.13562201816,1.5379680783,1.53925345877,0.431297531855
mmr,46,Czechia,Czechia,European Region,2022,3.04,2.84125175759,2.14843482799,3.38229587372,ensemble_top4,0.198748242415,0,0.891565172007,0.198748242415,1.06995094394,0.0676128006379
mmr,46,Czechia,Czechia,European Region,2023,2.7,2.850190816,2.02990620563,3.51219669233,ensemble_top4,0,0,0.67009379437,-0.150190816002,0.947304996157,-0.0541341720123
mmr,47,North Korea,Democratic People's Republic of Korea,Southeast Asia Region,2020,66.27,75.5431093936,64.3342621191,86.308064088,ensemble_top4,0,0,1.93573788093,-9.27310939361,0.877247448933,-0.130966172551
mmr,47,North Korea,Democratic People's Republic of Korea,Southeast Asia Region,2021,71.72,75.7137856055,64.531920485,86.4732399828,ensemble_top4,0,0,7.18807951504,-3.9937856055,0.947251539815,-0.0541906035217
mmr,47,North Korea,Democratic People's Republic of Korea,Southeast Asia Region,2022,66.71,75.602653081,64.83834251,86.5604417038,ensemble_top4,0,0,1.87165749002,-8.89265308103,0.882376441585,-0.125136509513
mmr,47,North Korea,Democratic People's Republic of Korea,Southeast Asia Region,2023,66.9,75.6157284374,64.8756333696,86.239941026,ensemble_top4,0,0,2.02436663044,-8.71572843737,0.884736567147,-0.122465342526
mmr,48,DR Congo,Democratic Republic of the Congo,African Region,2020,489.5,486.276754855,473.723537227,515.121123742,ensemble_top4,3.22324514503,0,15.7764627727,3.22324514503,1.00662841707,0.00660654571362
mmr,48,DR Congo,Democratic Republic of the Congo,African Region,2021,507,474.712110775,461.675531524,505.377097144,ensemble_top4,32.2878892253,1.62290285609,45.3244684762,32.2878892253,1.06801572678,0.0658024658784
mmr,48,DR Congo,Democratic Republic of the Congo,African Region,2022,455.8,463.144008657,450.023877731,495.589497197,ensemble_top4,0,0,5.77612226894,-7.34400865686,0.984143142263,-0.0159839227298
mmr,48,DR Congo,Democratic Republic of the Congo,African Region,2023,427,451.656390075,438.399721942,486.888020925,ensemble_top4,0,0,0,-24.6563900748,0.945408964388,-0.0561376785564
mmr,49,Denmark,Denmark,European Region,2020,4.08,4.16088790066,3.68579608367,4.64579970173,ensemble_top4,0,0,0.394203916326,-0.0808879006624,0.98055994235,-0.0196315007417
mmr,49,Denmark,Denmark,European Region,2021,7.65,3.99789377897,3.5045371291,4.51095401243,ensemble_top4,3.65210622103,3.13904598757,4.1454628709,3.65210622103,1.91350756747,0.648937980655
mmr,49,Denmark,Denmark,European Region,2022,5.56,3.83211664485,3.31374848512,4.39307993143,ensemble_top4,1.72788335515,1.16692006857,2.24625151488,1.72788335515,1.45089529241,0.372180808937
mmr,49,Denmark,Denmark,European Region,2023,3.67,3.66891277256,3.16998833016,4.30408245645,ensemble_top4,0.00108722743785,0,0.500011669835,0.00108722743785,1.00029633505,0.000296291148157
mmr,50,Djibouti,Djibouti,Eastern Mediterranean,2020,191.6,196.053140223,180.050596496,214.885183456,ensemble_top4,0,0,11.5494035038,-4.45314022311,0.977286055107,-0.0229758805337
mmr,50,Djibouti,Djibouti,Eastern Mediterranean,2021,221.3,195.658737771,178.018710349,216.518242,ensemble_top4,25.6412622286,4.78175799952,43.2812896514,25.6412622286,1.1310509437,0.123147239181
mmr,50,Djibouti,Djibouti,Eastern Mediterranean,2022,174.4,195.409313886,177.416503101,219.907481728,ensemble_top4,0,0,0,-21.0093138857,0.892485606403,-0.113744892738
mmr,50,Djibouti,Djibouti,Eastern Mediterranean,2023,161.9,195.567949726,176.128792568,222.768041205,ensemble_top4,0,0,0,-33.6679497263,0.827845259034,-0.188929027286
mmr,51,Dominica,Dominica,Region of the Americas,2020,46.64,41.7028043941,36.4733014908,50.8086377146,ensemble_top4,4.93719560592,0,10.1666985092,4.93719560592,1.11839001424,0.111890163842
mmr,51,Dominica,Dominica,Region of the Americas,2021,110.2,41.0284127818,35.6875740818,50.0705727215,ensemble_top4,69.1715872182,60.1294272785,74.5124259182,69.1715872182,2.68594353348,0.988032075347
mmr,51,Dominica,Dominica,Region of the Americas,2022,43.89,40.1859182253,34.8301903737,49.5453707285,ensemble_top4,3.70408177475,0,9.05980962631,3.70408177475,1.09217362545,0.0881698623462
mmr,51,Dominica,Dominica,Region of the Americas,2023,35.55,39.4865479612,34.0666309859,49.0003617437,ensemble_top4,0,0,1.48336901408,-3.93654796122,0.900306606567,-0.105019899711
mmr,52,Dominican Republic,Dominican Republic,Region of the Americas,2020,121.5,124.982811886,100.721825355,321.415727833,ensemble_top4,0,0,20.7781746452,-3.48281188617,0.972133673154,-0.0282619601564
mmr,52,Dominican Republic,Dominican Republic,Region of the Americas,2021,152.5,135.942244334,101.74367068,319.923230892,ensemble_top4,16.5577556658,0,50.7563293199,16.5577556658,1.12179992869,0.114934474524
mmr,52,Dominican Republic,Dominican Republic,Region of the Americas,2022,124.1,149.128379791,102.757491558,312.585733303,ensemble_top4,0,0,21.3425084425,-25.0283797905,0.832168901548,-0.183719852095
mmr,52,Dominican Republic,Dominican Republic,Region of the Americas,2023,124.5,164.668660978,104.017220126,302.233235467,ensemble_top4,0,0,20.4827798744,-40.1686609783,0.756063717652,-0.279629623746
mmr,53,Ecuador,Ecuador,Region of the Americas,2020,91.5,58.6628619781,54.1993993181,63.3188810035,ensemble_top4,32.8371380219,28.1811189965,37.3006006819,32.8371380219,1.55976024549,0.444532120661
mmr,53,Ecuador,Ecuador,Region of the Americas,2021,93.37,57.6775658143,52.8963314308,62.7170553382,ensemble_top4,35.6924341857,30.6529446618,40.4736685692,35.6924341857,1.61882698553,0.481701803964
mmr,53,Ecuador,Ecuador,Region of the Americas,2022,68.73,56.8337152823,51.7639971126,62.5895040001,ensemble_top4,11.8962847177,6.14049599985,16.9660028874,11.8962847177,1.20931738597,0.19005605659
mmr,53,Ecuador,Ecuador,Region of the Americas,2023,55.37,56.0791261527,50.5429822714,62.4001930479,ensemble_top4,0,0,4.82701772863,-0.709126152695,0.987354900097,-0.0127257296141
mmr,54,Egypt,Egypt,Eastern Mediterranean,2020,31.23,17.9905188574,14.9356413563,18.7467421191,ensemble_top4,13.2394811426,12.4832578809,16.2943586437,13.2394811426,1.73591435842,0.551534282316
mmr,54,Egypt,Egypt,Eastern Mediterranean,2021,41.69,16.9387458312,13.7426348423,17.7398249674,ensemble_top4,24.7512541688,23.9501750326,27.9473651577,24.7512541688,2.46122117986,0.900657641348
mmr,54,Egypt,Egypt,Eastern Mediterranean,2022,24.03,15.9581488773,12.652720292,16.7323780768,ensemble_top4,8.07185112269,7.29762192324,11.377279708,8.07185112269,1.50581374975,0.409333449584
mmr,54,Egypt,Egypt,Eastern Mediterranean,2023,16.95,15.0371542352,11.6186938291,15.8591293146,ensemble_top4,1.91284576477,1.09087068542,5.33130617088,1.91284576477,1.12720796335,0.119743746291
mmr,55,El Salvador,El Salvador,Region of the Americas,2020,48.02,44.3058356959,37.6496566584,50.2561738914,ensemble_top4,3.71416430414,0,10.3703433416,3.71416430414,1.08383013763,0.0805011911343
mmr,55,El Salvador,El Salvador,Region of the Americas,2021,58.48,44.8358023655,37.1451231342,50.9443879272,ensemble_top4,13.6441976345,7.53561207276,21.3348768658,13.6441976345,1.30431478672,0.265677835234
mmr,55,El Salvador,El Salvador,Region of the Americas,2022,38.76,45.3407275141,37.1528629471,52.0146999581,ensemble_top4,0,0,1.60713705294,-6.58072751412,0.854860566318,-0.156816903674
mmr,55,El Salvador,El Salvador,Region of the Americas,2023,39.11,45.9468774725,36.7450144207,52.6250632002,ensemble_top4,0,0,2.36498557928,-6.83687747251,0.85120038948,-0.161107702829
mmr,56,Equatorial Guinea,Equatorial Guinea,African Region,2020,195.6,195.99405458,189.489110982,201.731084444,ensemble_top4,0,0,6.11088901793,-0.394054580168,0.997989456461,-0.00201256739507
mmr,56,Equatorial Guinea,Equatorial Guinea,African Region,2021,201.7,192.260684784,185.244761696,198.172748549,ensemble_top4,9.43931521572,3.52725145101,16.4552383039,9.43931521572,1.04909644021,0.0479292605673
mmr,56,Equatorial Guinea,Equatorial Guinea,African Region,2022,183.1,188.873253592,181.592380319,195.29777264,ensemble_top4,0,0,1.50761968103,-5.7732535917,0.969433186108,-0.0310437224988
mmr,56,Equatorial Guinea,Equatorial Guinea,African Region,2023,173.7,186.012924267,178.182594223,192.535582864,ensemble_top4,0,0,0,-12.3129242666,0.933806081942,-0.0684864833565
mmr,57,Eritrea,Eritrea,African Region,2020,333.7,341.27074931,320.393734833,361.596012679,ensemble_top4,0,0,13.3062651667,-7.5707493097,0.97781600291,-0.0224337627313
mmr,57,Eritrea,Eritrea,African Region,2021,338.5,328.928331325,303.677573372,349.941310016,ensemble_top4,9.57166867525,0,34.8224266284,9.57166867525,1.02909955684,0.0286842032358
mmr,57,Eritrea,Eritrea,African Region,2022,301.4,317.122356996,287.908656977,338.642598702,ensemble_top4,0,0,13.4913430233,-15.7223569963,0.950421795722,-0.0508493974277
mmr,57,Eritrea,Eritrea,African Region,2023,291.4,305.725255314,272.787082813,327.023942039,ensemble_top4,0,0,18.6129171872,-14.3252553135,0.95314336953,-0.0479899464224
mmr,58,Estonia,Estonia,European Region,2020,5.89,5.55192093265,3.92976707572,7.28117234816,ensemble_top4,0.338079067346,0,1.96023292428,0.338079067346,1.06089407098,0.059112015797
mmr,58,Estonia,Estonia,European Region,2021,8.46,5.49939195564,3.75746367391,7.32884241511,ensemble_top4,2.96060804436,1.13115758489,4.70253632609,2.96060804436,1.5383518884,0.43071164101
mmr,58,Estonia,Estonia,European Region,2022,7.24,5.40070362384,3.67915312312,7.34334820123,ensemble_top4,1.83929637616,0,3.56084687688,1.83929637616,1.34056606403,0.293091960605
mmr,58,Estonia,Estonia,European Region,2023,4.96,5.36006099479,3.60065431343,7.42049926441,ensemble_top4,0,0,1.35934568657,-0.400060994795,0.925362604048,-0.077569613907
mmr,59,Eswatini,Eswatini,African Region,2020,102.3,104.252900972,-0,286.119136603,ensemble_top4,0,0,102.3,-1.95290097227,0.981267658223,-0.0189100144063
mmr,59,Eswatini,Eswatini,African Region,2021,219.3,83.6727498097,-0,256.305172819,ensemble_top4,135.62725019,0,219.3,135.62725019,2.62092497855,0.963527300714
mmr,59,Eswatini,Eswatini,African Region,2022,111.5,66.760124312,-0,239.029965475,ensemble_top4,44.739875688,0,111.5,44.739875688,1.67015866356,0.512918630035
mmr,59,Eswatini,Eswatini,African Region,2023,117.9,52.9887406988,-0,219.195159491,ensemble_top4,64.9112593012,0,117.9,64.9112593012,2.22500098031,0.799757356206
mmr,60,Ethiopia,Ethiopia,African Region,2020,243.9,249.857799241,141.045044527,316.15483114,ensemble_top4,0,0,102.854955473,-5.95779924067,0.976155240065,-0.0241336477732
mmr,60,Ethiopia,Ethiopia,African Region,2021,249.6,227.433860081,120.069165941,294.437931996,ensemble_top4,22.1661399188,0,129.530834059,22.1661399188,1.09746191667,0.0930001652907
mmr,60,Ethiopia,Ethiopia,African Region,2022,207.5,207.040840778,101.352800053,272.547327672,ensemble_top4,0.459159221642,0,106.147199947,0.459159221642,1.00221772294,0.00221526741999
mmr,60,Ethiopia,Ethiopia,African Region,2023,194.9,188.994274172,85.2444852543,256.002967929,ensemble_top4,5.90572582751,0,109.655514746,5.90572582751,1.03124817328,0.0307698872964
mmr,61,Fiji,Fiji,Western Pacific Region,2020,33.51,32.241974418,27.4658324603,35.4445225066,ensemble_top4,1.26802558196,0,6.04416753972,1.26802558196,1.03932840978,0.0385747447317
mmr,61,Fiji,Fiji,Western Pacific Region,2021,67.88,31.255578711,26.0313731394,34.8240625734,ensemble_top4,36.624421289,33.0559374266,41.8486268606,36.624421289,2.17177229792,0.775543561363
mmr,61,Fiji,Fiji,Western Pacific Region,2022,31.69,30.2101992248,24.5205570756,34.0212977447,ensemble_top4,1.47980077518,0,7.16944292441,1.47980077518,1.04898348284,0.0478215836614
mmr,61,Fiji,Fiji,Western Pacific Region,2023,30.24,29.0883456649,23.0132618023,33.404762932,ensemble_top4,1.15165433513,0,7.22673819771,1.15165433513,1.03959160649,0.0388279499687
mmr,62,Finland,Finland,European Region,2020,8.55,8.22228767294,7.16907828695,10.7960849446,ensemble_top4,0.327712327064,0,1.38092171305,0.327712327064,1.03985658738,0.0390828068904
mmr,62,Finland,Finland,European Region,2021,8.46,8.31740539345,7.18637819961,12.555808599,ensemble_top4,0.142594606546,0,1.27362180039,0.142594606546,1.01714412125,0.0169988191692
mmr,62,Finland,Finland,European Region,2022,8.35,8.37322831509,7.19069465763,15.2487735565,ensemble_top4,0,0,1.15930534237,-0.0232283150877,0.997225882991,-0.00277797200254
mmr,62,Finland,Finland,European Region,2023,7.88,8.41426325657,7.22637026687,19.3963255559,ensemble_top4,0,0,0.653629733133,-0.534263256569,0.93650504622,-0.0656003687303
mmr,63,France,France,European Region,2020,8.89,8.3998024038,7.91876055528,8.90994716298,ensemble_top4,0.490197596198,0,0.971239444723,0.490197596198,1.05835822947,0.0567188673102
mmr,63,France,France,European Region,2021,8.79,8.31106875231,7.80158315798,8.83306641331,ensemble_top4,0.47893124769,0,0.988416842023,0.47893124769,1.0576257112,0.0560265007131
mmr,63,France,France,European Region,2022,8.7,8.20842163169,7.71175791767,8.73785312696,ensemble_top4,0.49157836831,0,0.98824208233,0.49157836831,1.05988707578,0.0581623701682
mmr,63,France,France,European Region,2023,7.3,8.11242923045,7.61135692003,8.63964753349,ensemble_top4,0,0,0,-0.812429230452,0.899853766687,-0.105523010319
mmr,64,Gabon,Gabon,African Region,2020,193.8,161.495005743,125.764282412,196.699772318,ensemble_top4,32.3049942574,0,68.0357175884,32.3049942574,1.20003711018,0.182352481467
mmr,64,Gabon,Gabon,African Region,2021,249.5,159.375115133,125.117271453,192.488390584,ensemble_top4,90.1248848671,57.0116094155,124.382728547,90.1248848671,1.56548906517,0.448198276877
mmr,64,Gabon,Gabon,African Region,2022,215.8,158.203916962,123.058854217,193.79716418,ensemble_top4,57.5960830377,22.0028358204,92.7411457827,57.5960830377,1.36406230733,0.310467238238
mmr,64,Gabon,Gabon,African Region,2023,232.7,157.480862687,121.289517414,191.711544261,ensemble_top4,75.2191373134,40.988455739,111.410482586,75.2191373134,1.47763986068,0.390446126177
mmr,65,Gambia,Gambia,African Region,2020,400.1,405.00916237,351.555591694,480.483122617,ensemble_top4,0,0,48.5444083064,-4.90916237024,0.987878885649,-0.0121951741238
mmr,65,Gambia,Gambia,African Region,2021,420.1,382.485464693,328.939345573,462.253582738,ensemble_top4,37.614535307,0,91.1606544266,37.614535307,1.09834239149,0.0938021264333
mmr,65,Gambia,Gambia,African Region,2022,365,360.421425478,305.264870454,451.368711018,ensemble_top4,4.57857452172,0,59.7351295459,4.57857452172,1.01270339164,0.0126233804525
mmr,65,Gambia,Gambia,African Region,2023,354.4,340.63257413,283.22167512,435.993078139,ensemble_top4,13.7674258704,0,71.1783248797,13.7674258704,1.04041723228,0.0396218175839
mmr,66,Georgia,Georgia,European Region,2020,29.72,20.8175701444,11.1532915788,30.7836871682,ensemble_top4,8.90242985556,0,18.5667084212,8.90242985556,1.42764019978,0.356022871234
mmr,66,Georgia,Georgia,European Region,2021,59.88,19.3783000302,9.64642286064,30.0032902928,ensemble_top4,40.5016999698,29.8767097072,50.2335771394,40.5016999698,3.09005433432,1.12818867468
mmr,66,Georgia,Georgia,European Region,2022,21.93,18.0616092147,8.38859713103,29.0176987427,ensemble_top4,3.86839078528,0,13.541402869,3.86839078528,1.21417752645,0.194066914605
mmr,66,Georgia,Georgia,European Region,2023,19.69,17.0451995776,7.16926255167,27.8528644395,ensemble_top4,2.64480042243,0,12.5207374483,2.64480042243,1.15516394574,0.144242278267
mmr,67,Germany,Germany,European Region,2020,4.23,3.95068080238,3.68088908293,4.22952290309,ensemble_top4,0.279319197624,0.00047709691147,0.549110917068,0.279319197624,1.07070153515,0.0683140739647
mmr,67,Germany,Germany,European Region,2021,4.46,3.83045431083,3.56120306771,4.11795240987,ensemble_top4,0.629545689174,0.342047590126,0.89879693229,0.629545689174,1.16435274724,0.15216535086
mmr,67,Germany,Germany,European Region,2022,4.03,3.72265580873,3.46179597279,4.02129547235,ensemble_top4,0.307344191268,0.00870452765023,0.568204027206,0.307344191268,1.0825604641,0.0793290353197
mmr,67,Germany,Germany,European Region,2023,3.62,3.61808195455,3.33912850689,3.92126309239,ensemble_top4,0.0019180454543,0,0.280871493112,0.0019180454543,1.0005301277,0.000529987229004
mmr,68,Ghana,Ghana,African Region,2020,252.8,261.346476666,230.739865618,286.616793177,ensemble_top4,0,0,22.0601343817,-8.54647666598,0.96729829009,-0.0332483615096
mmr,68,Ghana,Ghana,African Region,2021,263.9,253.074201555,215.530183909,279.483380367,ensemble_top4,10.8257984451,0,48.3698160915,10.8257984451,1.0427771712,0.0418875110038
mmr,68,Ghana,Ghana,African Region,2022,239.1,245.376350986,200.381828835,272.106205517,ensemble_top4,0,0,38.7181711646,-6.27635098606,0.974421532634,-0.0259112839188
mmr,68,Ghana,Ghana,African Region,2023,234.3,238.335757116,186.203310659,264.480435678,ensemble_top4,0,0,48.0966893406,-4.0357571156,0.983066925566,-0.0170780781762
mmr,69,Greece,Greece,European Region,2020,7.2,5.00907743315,4.45610026282,5.83554471596,ranked_top1_fallback,2.19092256685,1.36445528404,2.74389973718,2.19092256685,1.43739043688,0.362829272963
mmr,69,Greece,Greece,European Region,2021,8.66,4.71809373293,4.06579991277,5.81919835446,ranked_top1_fallback,3.94190626707,2.84080164554,4.59420008723,3.94190626707,1.83548706113,0.607309874697
mmr,69,Greece,Greece,European Region,2022,9.89,4.36264377943,3.64204056617,5.7846034467,ranked_top1_fallback,5.52735622057,4.1053965533,6.24795943383,5.52735622057,2.26697399559,0.818445900613
mmr,69,Greece,Greece,European Region,2023,4.79,3.97467286463,3.19793171812,5.68149278092,ranked_top1_fallback,0.81532713537,0,1.59206828188,0.81532713537,1.20513062663,0.18658796491
mmr,70,Grenada,Grenada,Region of the Americas,2020,50.56,47.2224446738,40.5226258531,53.5689010237,ensemble_top4,3.33755532617,0,10.0373741469,3.33755532617,1.07067730926,0.0682914475216
mmr,70,Grenada,Grenada,Region of the Americas,2021,52.01,47.6167678926,40.5816162358,54.2637415938,ensemble_top4,4.39323210745,0,11.4283837642,4.39323210745,1.09226229124,0.0882510419287
mmr,70,Grenada,Grenada,Region of the Americas,2022,49.94,47.8516867096,40.4627434262,54.964117611,ensemble_top4,2.08831329044,0,9.47725657383,2.08831329044,1.04364137263,0.0427159176354
mmr,70,Grenada,Grenada,Region of the Americas,2023,48.25,48.0405359844,40.5067879141,55.6629302225,ensemble_top4,0.20946401559,0,7.74321208588,0.20946401559,1.00436015151,0.00435067359111
mmr,71,Guatemala,Guatemala,Region of the Americas,2020,102.5,103.152403214,91.6445607372,112.261330848,ensemble_top4,0,0,10.8554392628,-0.652403213826,0.993675346444,-0.00634473891099
mmr,71,Guatemala,Guatemala,Region of the Americas,2021,125.3,102.349250022,89.3512396235,112.649481346,ensemble_top4,22.9507499779,12.650518654,35.9487603765,22.9507499779,1.22423955205,0.202319877402
mmr,71,Guatemala,Guatemala,Region of the Americas,2022,96.57,102.016751354,86.7034196396,113.292362339,ensemble_top4,0,0,9.86658036042,-5.44675135397,0.94660924523,-0.0548688947819
mmr,71,Guatemala,Guatemala,Region of the Americas,2023,93.72,101.536619847,84.1667178641,114.393808285,ensemble_top4,0,0,9.55328213589,-7.81661984733,0.923016741555,-0.0801079064475
mmr,72,Guinea,Guinea,African Region,2020,528.2,536.708822114,510.069223445,559.898925368,ensemble_top4,0,0,18.1307765549,-8.50882211381,0.984146297278,-0.0159807168851
