10544	3.39	727.7	0.11	3344	0.39	413.9	12.28	16.27	4.78	47.82	4.25	3.45	9143	1.47	3.19	7.9	2.88	2364	14.13	510.8	2.72	131.7	1959	2.57	6.88	2822	2705	6.32	850	4402	43.01	2485	7746	53.06	6029	579	68.82	664.1	0.0004	20.24	5446	2.41	56.65	1.29	4.55	256.2	18090	4.18	59.39	0.48	199.5	263	796.7	41.01	117.2	490.8	1.24	258.1	20480	8.08	4.63	75.92	81.95	473.1	24.71	36.47	3022	4.03	0.78	512.3	3088	418.9	23.3	1077	157.7	11.64	0.23	50662	12130	364.3	1151	4.17	5.39	43.6	40.28	63.67	99	82.26	7519	3.46	4.88	106.4	524.7	4.5	13.87	763.3	1098	108	3.27	0.97	4072	3119	140.2	3.7	4171	0.35	3.41	659.2	7.85	1149	5	0.04	45.82	0.6	994.9	2669	2460	347.5	1.08	1857	11.93	6.29	134.7	5074	76804	1.38	2.51	10.94	16039	0.24	42.31	677.1	175.9	497	3005	11.02	10.08	7.41	1.46	38.11	10.82	51.81	416.5	1425	0.64	1.32	1.08	5.44	0.026	11.51	53.37	2050	8.83	0.79	2478	4.28	3.12	1.48	26.1	6261	2624	3017	19.38	93.03	4978	15.31	5.44	5.89	125.2	64.63	303.4	149.8	1268	2.56	10.63	84.53	12.52	0.5	285.7	4228	108.2	2.72	82.95	8431	580.3	8.14	216.7	8.98	639.9	948.8	1372	1917	2866	58.33
10079	3.41	737.5	0.089	3213	0.38	367.6	12.15	17.56	4.83	48.3	3.94	3.39	8378	1.42	2.69	7.45	2.83	2457	12.38	488.5	2.35	156.4	1829	2.69	5.95	2761	2668	5.74	777	4290	42.94	2341	7819	48.56	5794	554.6	67.05	669.3	0.0004	20.66	5345	2.16	57.98	1.29	4.13	254.3	18362	3.68	55.85	0.47	197.2	255.8	768.2	42.33	118.2	473	1.31	260	19526	7.71	4.31	73.58	87.38	488.4	21.47	34.85	3040	3.87	0.79	488.5	3037	414.7	22.44	1110	148.7	12.04	0.17	46265	11850	362.7	1198	4.63	5.43	44.12	36.85	60.01	97.21	72.18	7406	3.42	4.79	107.8	460	4.29	14.1	735.9	1132	127.4	3.21	0.74	4011	2945	144.6	3.68	4235	0.45	3.18	673.2	8.14	1095	4.81	0.037	44.95	0.56	921.5	2375	2344	332.6	0.97	1778	11.94	6.17	129	4905	79359	1.15	2.24	10.51	15729	0.21	42.45	644.9	157.2	481.6	2945	9.33	9.2	7.08	1.48	36.52	9.66	40.78	355.8	1281	0.62	1.2	1.03	5.57	0.025	11.24	52.29	2009	8.81	0.85	2379	4.47	3.11	1.4	26.81	5833	2364	3153	18.85	91.13	4810	14.28	5.46	5.94	133	63.33	304.9	137.4	1287	2.49	10.32	90.02	11.87	0.41	288.3	4148	103.1	2.88	78.82	8325	604.9	7.78	211.2	9.01	613.5	950	1340	1709	2925	54.3
10072	3.67	783.2	0.086	3050	0.36	363.1	12.01	17.91	4.69	53.72	3.74	3.24	7841	1.33	2.43	6.74	2.96	2551	10.85	470.8	2.22	168.5	1756	2.78	5.15	2730	2592	4.99	722.8	4020	43.92	2274	7923	44.37	6102	533.3	64.05	670.9	0.0004	19.8	5408	2.07	53.99	1.35	3.95	253.9	18612	3.33	53.64	0.49	191.9	236.3	758.6	42.96	116.4	450.6	1.1	206.2	18058	8.22	4.57	71.71	103.6	498	19.89	33.68	3049	4.02	0.78	471.4	2971	436.7	22.15	1035	141.9	11.9	0.17	42310	11361	362.1	1172	4.13	5.43	43.54	35.52	57.11	96.17	64.76	7340	3.38	4.97	105	410.9	4.11	14.16	610.9	1192	103.3	3.08	0.78	4006	2707	145	3.62	4309	0.39	2.95	695.7	8.06	1062	4.73	0.019	44.81	0.55	846.9	1954	2278	302.3	0.94	1698	10.75	5.64	122.8	4764	81441	1.27	1.83	11.4	15312	0.21	41.69	618.4	132.6	447.1	2790	8.58	8.96	6.56	1.47	35.84	9.23	38.71	341.5	1177	0.6	1.19	1.08	6.08	0.022	10.91	51.16	2022	8.97	0.86	2264	4.82	2.82	1.36	27.34	5366	2305	3179	17.59	88.25	4600	13.96	5.6	5.53	141.2	58.83	297.4	126.6	1300	2.42	9.85	93.52	11.53	0.42	277	4054	104.2	3.13	72.96	8086	618.3	7.81	210.6	9.02	665.3	967.7	1373	1521	2914	50.04
9917	3.8	790.2	0.064	3006	0.35	351.8	11.75	18.1	4.8	45.78	3.91	3.33	7411	1.32	2.14	6.88	3.12	2574	9.8	457.4	2.14	128.7	1791	2.76	4.77	2666	2545	4.7	677.6	3820	42.64	2263	7897	40.83	5450	517.6	61.2	572.8	0.0004	18.52	5268	1.81	53.29	1.33	3.62	252.7	18762	2.98	53.02	0.46	196.4	211.7	748.3	45.62	114.4	432.2	0.88	164.6	16362	7.86	4.49	69.38	143.3	485.9	19.36	33.16	2986	3.73	0.78	457.3	2931	444.7	21.69	1013	136.4	11.84	0.18	38512	10477	359.1	1154	3.48	5.13	41.42	36.54	54.93	87.53	59.11	7077	3.18	4.78	97.48	364.9	5.04	13.94	527.2	1174	106	3.01	0.93	4023	2500	146.7	3.57	4169	0.3	2.69	713.1	8.18	1041	4.71	0.019	45.29	0.56	773.9	1769	2224	282	0.92	1601	9.73	4.85	119.1	4652	83909	1.11	1.68	12.23	14781	0.21	40.5	592.7	112.4	421	2751	7.75	8.51	5.75	1.49	31.01	8.82	33.8	315.3	1138	0.55	1.15	1.26	6.08	0.026	10.23	47.95	1942	8.82	0.78	2070	4.22	2.86	1.21	28.46	5252	2152	3299	15.9	85.17	4448	13.88	5.61	5.49	145.4	55.42	275.6	117.2	1290	2.31	9.55	94.16	11.32	0.42	262.7	4409	100.5	3.29	68.39	8984	631.4	7.78	220.4	9.33	714.8	966.6	1403	1281	2722	45.01
9810	3.69	822.2	0.064	3021	0.35	336.9	11.24	17.95	5.29	42.92	4.01	3.38	6948	1.28	1.94	6.45	3.35	2626	8.83	445.3	2.02	123.1	1875	2.75	4.95	2564	2471	4.44	646	3643	44.45	2135	7997	37.9	5277	502.5	58.55	538.9	0.0004	18.81	5101	1.72	51.72	1.45	3.52	249.1	19032	3.06	51.1	0.51	204.9	196.6	712.8	47.75	112.2	418.4	0.93	121.6	15014	7.35	3.92	68.8	169.6	447.9	19.42	32.17	2803	3.93	0.74	459	2898	416.3	20.56	995.7	132	12.4	0.18	34298	9806	355.4	1090	3.19	5.51	38.53	37.98	52.4	91.45	56.19	6855	3.09	4.94	95.96	323.8	4.88	16.89	433.9	1288	112.3	2.78	0.78	4039	2228	152.1	3.13	4108	0.34	2.55	709.6	8.16	992.5	4.58	0.021	44	0.54	715.5	1890	2139	264.6	0.89	1516	9.66	4.23	114.4	4510	85684	1.05	1.41	12.55	14123	0.18	38.43	570.9	96.73	403.6	2564	7.49	8.84	5.52	1.51	28.18	10	35.8	306.2	1103	0.54	1.06	1.1	6.43	0.021	9.33	47.67	1872	9.01	0.75	2010	4.25	2.74	1.19	29.49	5167	1964	5216	15.6	81.08	4255	13.66	5.58	5.36	120.1	55.88	262.1	108.6	1281	2.24	9.4	92.61	10.81	0.42	270.8	4500	91.54	3.21	70.02	8760	658.8	7.8	228.7	9.51	764.2	1010	1449	1052	2353	42.66
9871	3.29	821	0.065	2938	0.33	296.6	10.47	18.03	5.49	39.13	4.02	3.47	6570	1.22	1.73	6.14	3.65	2687	7.93	432.8	2	81.97	1864	2.71	4.78	2465	2452	4.15	627.2	3583	43.5	1967	8012	34.28	4581	487.2	56.36	505.8	0.0004	18.1	4944	1.46	51.16	1.54	3.47	246.7	19109	2.89	50.52	0.58	219.2	191.8	681.8	49.34	111.6	391.7	0.88	91.54	13872	7.15	3.95	66.72	151.7	418.8	17.98	33.21	2771	4.39	0.73	469.1	2852	396.9	20.02	974	127	12.41	0.16	32318	9246	346.2	1018	3.1	4.98	37.69	37.42	50.09	93.03	51.98	6599	3.05	4.64	88.92	305	4.9	18.82	364.7	1255	109	3.13	0.78	4069	2134	152.2	2.92	4050	0.3	2.26	702.9	7.96	952.3	4.66	0.021	40.85	0.54	672.1	1958	2106	223.2	0.95	1452	8.84	4.82	111.4	4393	86725	0.93	1.31	12.82	13495	0.18	37.77	547.5	88.89	390.7	2500	7.17	9.34	4.8	1.47	27.32	10.21	36.1	286.2	1089	0.49	0.99	1.01	6.48	0.019	8.45	46.53	1796	9.04	0.79	1781	3.97	2.54	1.07	29.78	5107	1792	5646	14.69	76.43	4255	13.04	5.16	5.4	100.5	55.99	252	99.45	1250	2.16	9.38	89.15	10.33	0.43	269.3	4380	77.55	3.11	71.31	8478	677.8	7.7	229.9	9.54	775.1	989.5	1508	945.6	2090	38.2
9438	2.92	817.8	0.06	2833	0.29	291.2	9.98	18.36	5.65	38.81	3.59	3.47	6214	1.19	1.52	5.85	4.01	2725	7.01	421.8	1.92	42.4	1830	2.66	4.5	2356	2256	3.93	604.5	3485	46.04	1969	7799	30.52	4542	465.9	53.67	467.8	0.0004	18.66	4784	1.36	46.94	1.65	3.62	246.6	18951	3.15	48.93	0.43	225.8	188.2	612.8	47.72	110.2	371	1	67.59	12947	7.09	3.91	65.22	139.8	386.7	16.76	34.96	2623	4.58	0.66	465	2737	386.7	19.46	954	122.4	12.56	0.13	30439	8724	335.5	998.9	2.78	5.45	35.99	37.14	47.65	95.95	49.96	6411	2.98	4.56	79.7	279.8	5.15	17.97	319	1113	104.4	2.88	0.8	4122	1874	148.5	2.82	3975	0.42	2.16	696.9	8.24	933.3	4.4	0.022	37.13	0.47	634.6	1861	2057	184.6	0.93	1310	9.15	4.49	105.6	4273	85280	0.94	1.2	13.07	12730	0.18	36.58	533.8	83.79	372.8	2275	7.31	10.51	4.43	1.4	24.15	9.93	35.83	259.4	1060	0.48	0.98	0.84	6.42	0.017	7.71	47.49	1755	8.8	0.83	1559	3.82	2.86	1.01	29.44	5038	1638	6185	13.81	74.07	4211	12.09	5.27	5.78	85.1	54.86	244.6	92.09	1244	2.07	9.31	85.04	9.77	0.44	270.1	4046	72.37	3.03	73.06	8012	703.2	7.49	224.9	9.49	911.3	912.1	1548	979.2	1964	34.3
8971	2.6	806.5	0.064	2704	0.33	274.3	9.03	17.34	5.5	36.35	3.52	3.45	5805	1.19	1.27	5.62	4.44	2695	6.06	415.2	1.93	27.34	1764	2.61	4.3	2239	2141	3.7	588.1	3369	46.35	2293	7614	26.42	4325	464.3	51.88	468.5	0.0004	18.32	4549	1.27	44.67	1.68	3.36	243.8	19428	2.84	48.15	0.35	221.5	182.2	577.8	46.68	109.4	352.9	0.73	47.22	11918	6.29	3.93	61.26	122.2	367.2	15.19	33	2490	4.64	0.6	446	2660	370.2	18.61	934.8	119.4	12.77	0.12	27650	8118	314.2	905.8	2.62	5.25	35.29	37.43	44.63	90.87	46.58	6227	3.05	4.59	73.02	260.1	4.86	17.1	285.3	1138	95.64	2.84	0.93	4217	1725	145.4	2.7	3900	0.31	2.03	701.8	8.95	933.4	4.33	0.021	34.03	0.56	590.7	1745	1990	158.4	0.95	1191	8.6	4.42	99.02	4181	83899	0.81	1.04	13.12	12209	0.18	36.45	519.7	82.07	360.3	1910	7.65	11.54	4.16	1.38	19.95	8.87	35.57	207.7	1063	0.47	0.92	0.87	6.54	0.015	6.97	48.48	1651	8.48	0.85	1443	3.73	2.78	0.96	28.91	4929	1544	5591	13.09	72.98	4138	11.48	5.19	5.33	85.43	45.57	235.4	85.02	1212	1.98	9.25	80.14	9.39	0.45	254.3	3754	63.91	2.93	69.25	7228	691.5	7.06	221.9	9.6	1068	873.3	1693	886.3	1835	30.94
8699	2.33	771.5	0.058	2612	0.3	263.5	8.61	16.81	5.92	33.07	3.63	3.33	5511	1.19	1.14	5.49	4.82	2679	5.43	408.7	2.03	59.05	1801	2.56	4.16	2105	2046	3.39	575.1	3244	47.08	1885	7319	25.19	3372	468.6	49.96	465.7	0.0004	19.16	4327	1.17	44.74	1.75	3.41	240.2	19624	2.86	47.6	0.34	228.4	182	499.5	44.44	106.8	338.7	0.76	40.94	11157	6.21	3.76	61.6	118.8	349.4	13.25	33.14	2397	4.37	0.67	438.7	2586	363.9	17.67	951.8	118.2	12.56	0.17	26345	7781	278.9	841.8	2.87	4.84	32.51	38.95	43.13	85.93	46.59	6240	2.98	4.16	82.5	243.6	4.5	15.92	293.4	1152	90.28	2.55	0.59	4309	1646	141	2.5	3780	0.38	1.82	694.5	8.8	933.9	4.14	0.022	33.41	0.49	553.4	1517	1896	148.3	0.95	1085	8.16	4.29	90.7	4115	81801	0.76	0.92	12.5	11882	0.17	33.52	518.4	80.97	357.3	1965	7.17	12.04	2.83	1.32	17.2	8.46	31.85	194	1048	0.48	0.88	0.81	6.52	0.015	6.28	47.98	1535	8.03	0.88	1238	3.68	2.68	0.81	28.21	5130	1484	2686	11.84	69.53	4165	10.97	5.17	5.44	78.52	44.78	225.7	78.3	1201	1.89	9.33	76.63	9.02	0.41	237.7	3632	59.4	2.68	68.62	6840	669.7	6.34	226.8	9.64	1057	790.2	1648	746.9	1816	28.62
8450	2.21	740.7	0.057	2581	0.34	227.6	8.33	16.16	5.6	32.24	3.63	3.3	5219	1.17	1.05	5.07	4.57	2624	4.97	406.5	1.83	60.12	1817	2.48	3.91	1973	2015	2.99	563.9	3101	45.67	3599	7082	23.3	3081	469.7	48.48	443.3	0.0004	16.29	4154	1.19	43.02	1.86	3.5	232	19494	2.59	46.28	0.32	250	180.6	458.1	41.54	105.1	330.9	0.85	29.4	10437	5.96	3.83	59.51	122.6	331	11.48	30.89	2265	4.36	0.7	419.2	2569	374.4	18.96	925.7	117.5	11.96	0.18	24379	7427	240.2	833.7	2.53	4.82	30.43	41.27	40.08	82.44	44.98	5996	3.07	3.97	81.09	228.8	4.17	14.95	272.8	1128	86.5	2.45	0.78	4381	1625	135.5	2.42	3605	0.36	1.75	685.3	8.74	919.9	3.88	0.021	34.12	0.46	523.7	1302	1824	131.6	0.91	997.7	8.25	4.43	93.76	4037	79270	0.67	0.86	12.08	11603	0.18	30.31	506.2	80.35	329.2	1844	6.88	12.49	2.54	1.27	14.54	8.1	27.63	175.8	1024	0.45	0.9	0.8	6.48	0.016	5.91	43.24	1423	7.88	0.86	1176	3.53	2.75	0.74	27.94	4745	1402	2284	10.76	67.9	4164	10.52	5.06	5.07	98.25	44.8	219.2	73.69	1159	1.83	9.58	74.46	8.65	0.41	217.2	3500	55.55	2.58	64.9	6366	660.9	5.9	238	9.43	953.7	787	1656	665.9	1842	26.06
